customer_tweet_id,customer_text,response_text
503507,Order from @115821.com on Wednesday. Chose 2 day shipping. Package arriving on Sunday. Day 1 Thursday. Day 2 Friday. Day 3 Saturday. Day 4 Sunday. 🤔 Anyone else think Amazon Prime is slacking lately? #dontneeditthatbad #firstworldprobs,"@235326 I'm sorry for the wait! Some items need additional processing time. Two-Day Shipping refers to an item's transit time, in business days, once shipped. We have more information listed here: https://t.co/3hcgMmPQeW ^RA"
503509,"@AmazonHelp Well it now says 2-5th December and ""Please come back on Wednesday if you still don't have it and we'll help you out.""",@235327 I'm really sorry for the delay! Please keep us posted on your delivery. ^LB
503510,"So, @115830, when you said you'd deliver ""today (01/12) by 8pm"", what you actually meant was ""some other day""? I took a day off work. I waited in all day.",@235327 Oh no! I'm sorry your order wasn't delivered as scheduled. That's frustrating! Has your delivery date updated on the order? You can check that here: https://t.co/aaDyEz1VgE  ^EA
503514,@115830 @AmazonHelp I chose to get it delivered today for a reason. How is it helpful to tell me to come back by Wednesday?,"@235328 I completely understand the frustration. We aim to deliver on the original date given, I'm sorry this wasn't the case. Please keep us updated on the delivery Wednesday. ^LI"
503520,"@115851 @AmazonHelp @115821 You people cheated with me #cheater @22954 , class action suit comming soon , fake commitment , will uncover , shipping goods undervalued ,#fraudamazon #fraud paid fine and penalty further promised to reimburse and now decling , A big SHAME!! https://t.co/JZKY2y9J2k","@235329 Apologies for any inconvenience caused with our services. Could you please confirm, if you've placed this order with Amazon India or https://t.co/nUUp5MLhYl? We'll help you further. ^SV"
503522,I have a free $10 to use on @115821. I don't know what to get. I like videogames but I can't decide on which one to get. @AmazonHelp,"@235330 What kind of video games do you like? Action, sports, puzzles, etc. I think that might be a good start! ^GP"
503525,"@AmazonHelp Just need to improve in your logistics services, Kindly share delivery boy's contact no so we can followup accordingly, I hv very bad exp with @12339 they never update movement, their customer support is worst..",@235331 We have escalated your comments as a feedback. We will make sure this isn't repeated. Appreciate your understanding. ^HR
503526,"Thanks, @115850 for your support and gesture. As per your tagline, you guys are making most customer centric company and I can say you have did it 98%. Needs to improve on some aspects but you are most customer centric company as per my experience.",@235331 Thank you so much for you kind words. We'll surely work on your feedback to provide a 100% service that you expect. :) ^SG
503530,"@115830 hi, an item I ordered has not been delivered to me. It says it was delivered on the 22nd of November. I have emailed the seller to tell them. Please advise on what I have to do so I can get the same item but delivered this time. Thank you :)","@235332 I'm sorry to hear your order hasn't arrived! If the seller hasn't responded within two-business days of reaching out to them, we may want to look into filing an A-to-z Claim. Please get in touch: https://t.co/JzP7hlA23B so we can review the best course of action. ^EZ"
503532,I notice this pattern with @115821 drivers. I saw them dropping my $1500 camera lenses on concrete floor and tossing packages. I reported once to amazon.  https://t.co/GfK5y031SZ,"@235333 We'd like a member of our team to look into this with you! Please fill in the details here: https://t.co/4A2Av5PmM6 and we will be in touch, Swapnil! ^MT"
503535,"@AmazonHelp ordered parcel for 8pm delivery today (paid for next day) 8:10 get message ""if not received by wed, please contact us"" so next day now = upto 5 days!!!!!!!!....but hey we'll take your money for next day!!!!!!!! Ps parcel was 30 miles away 10 hours ago!!!!","@235334 I'm sorry for the frustration! This isn't the experience we want you to have. We'd like to help as much as we can. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
503537,I can’t believe that @115830 would ask for all my card details as a way of ensuring it’s my account I’m speaking to them about. This is really dodgy. Is this even a genuine account? #fraud @118374 https://t.co/FS71Go74A2,"@227674 I'm sorry for the concern, Emily. We will never ask for your personal information! This is not a genuine account. Rest assured, we have this account reported. ^AB"
503539,"@AmazonHelp Bekomme alle fünf Tage diese Mail. 

„Sehr geehrter Herr ...
ich schreibe Ihnen kurz über den Zustand Ihre Anfrage.

Leider wird noch an Ihr Fall gearbeitet. Ich habe Ihr Fall eskaliert und warte auf einen Antwort.“

Langsam fühle ich mich verarscht.","@235335 Bitte melde dich bei uns im Amazon.de Social Media Team: https://t.co/cUDnC8mjd7  Wir prüfen, was wir tun können. Danke ^BL"
503542,"@AmazonHelp OK, das habe ich schon getan, genau dort schriftlich, telefonisch. 
Via Mail: Wir klären das und melden uns wieder. 
Seither warte ich auf eine Lösung.",@235335 Ohje. Wie lange ist der Kontakt denn schon her? Bei solchen technischen Problemen kann es manchmal leider ein bisschen dauern. Liebe Grüße ^AN
503544,"@AmazonHelp Nein. Es ist bei ALLEN Sendungen auf Discovery live. Das Programm läuft, Sendung zuende, neue beginnt, Standbild, PIN Eingabe, dann geht es weiter. Das ist beim Fire, IPhone und PC identisch,ohne jedesmal PIN alles schwarz",@235335 Melde dich hierzu bitte bei unserem Kundenservice: https://t.co/MBAcWSvzBH Unsere Kollegen helfen dir gerne weiter!  ^BB
503546,"@AmazonHelp 
Warum muss man beim LIVE Discovery Channel bei JEDER neu beginnender Sendung seinen PIN wieder eingeben? 
Also im Schnitt etwa alle 45 bis 60 Minuten. 
TV Genuss geht so jedenfalls nicht.","@235335 Handelt es sich hierbei um Sendungen, die erst ab 16 oder 18 Jahren sind? ^BL"
503549,@115830 30 minutes!!!!!!⏳ https://t.co/olfwBHQFbk,"@235336 I'm sorry for the frustration, Josella! We'd like to help! Let's look into this further in real-time. When you have a free moment, please reach out to us here: https://t.co/JzP7hlA23B ^HM"
503551,"#ColisPrivé 1ere et dernière fois,colis qui fait Nancy/Lille/Nancy livraison reporté 2 fois et toujours pas de livreur @120534 @120533  merci de mieux sélectionner vos prestataires","@235337 Bonsoir,
Avez-vous un souci avec la livraison d’une commande effectuée sur Amazon ?
^MD"
503554,"@AmazonHelp @115821

99% of the time a delivery is missed, the carrier is @118706 @123967.","@235338 I'm sorry for any frustration. While we can't access accounts via Twitter, we'd like to help! To clarify: do you have a current order that is late, shown here: https://t.co/Y5jpI9gRhE? ^SG"
503557,@127161 say they couldn't get access to my house to deliver @115830 parcel at 7pm tonight. Didn't leave card and I was sitting the the car in the driveway and no vans came up the street #liarliarpantsonfire,"@235339 Oh no! I'm sorry that your delivery hasn't arrived. Typically, a re-delivery will be made the following day. Please keep us updated, Michael! ^AB"
503560,Hello @115830 it's been two days already. I thought Prime is next day delivery! 😺 Oh it's already 8 pm ... :(,@235340 Hello Kat! I'm sorry to hear that your order has been so delayed!  Please reach out to us here https://t.co/JzP7hlA23B so we can see what options we have available to assist.  Thank you! ^WB
503562,@115830 I appreciate prime being very efficient but if it means the delivery driver breaks my front door then it’s not worth it 😡 https://t.co/hSXPnuAYw3,"@235341 I'm really sorry to see this! We'd like to escalate this issue to our transportation department for you. As detailed as possible, please provide your order information for us here: https://t.co/NZOC4ZT4Vn ^BV"
503564,It's simply amazing how bad @115821 Logistics is at delivering packages. Literally their ONLY JOB!  It's like they seek out new ways to screw up. #prime,@235342 I'm sorry for the poor delivery experience! Are you facing an issue with a current order? Could you tell us more about the problem? ^WT
503566,@AmazonHelp Amazon spain customer service have treated me like an stupid and I can't do anything,"@235343 Hello, sorry for the trouble this has caused. Could you tell us more about what happened? ^AA"
503568,@115830 @AmazonHelp @115851 It is now past 8pm. What is the point of Amazon Prime when the delivery guy is always late. I wish to make a formal complaint against this idiot. This is the 3rd order I've had that has missed the deadline. Absolutely ridiculous!,"@235344 I'm sorry for the trouble this may have caused; deliveries may occur until 21:00 of the specified delivery date. If you do not receive an update for this order, please contact us using the following link: https://t.co/JzP7hlA23B ^WM"
503570,@115821 what is the deal lately w/ prime shipping and customer service? two orders in the past week that didn't arrive and couldn't be tracked!,@235345 I'm sorry your orders never showed up! Were the items sold by Amazon or a third-party seller: https://t.co/Y5jpI9gRhE? ^VS
503572,@115830 delivery #fail :-/ kind of confused how tracked packages do this... https://t.co/T9JlEx766c,@235346 I'm sorry we weren't able to get your package delivered today! Please keep us posted and let us know if it doesn't arrive by the 8th! ^LB
503574,@AmazonHelp on 30th October I found my letter box on the floor like this. After four emails and a frustrating phone call I have still had no contact from Amazon Logistics as to how they will reimburse me for the damage. Please sort it out! https://t.co/6KqeajlV4P,"@235347 Thank you for contacting us, Nicola! I am so sorry for the damages. We are here to help! I'd like to have a specialist from our team take another look at the this. For us to do so, please provide the requested details in this secure link: https://t.co/4c5fsCL9pH ^SC"
